name,state,address,city,city_location,latitude,longitude
CHETTINAD HARI SHREE VIDYALAYAM,TAMILNADU,"20, SRINIVASA AVENUE ROAD RAJAH ANNAMALAIPURAM CHENNAI CHENNAI-600 028",KAMALAPURAM,"(15.3044, 76.4765)",15.335273,76.506675
THE GROVE SCHOOL,TAMILNADU,"1, ELDAMS ROAD ALWARPET CHENNAI CHENNAI-600 018",CHENNAI,"(13.0825, 80.275)",13.103642,80.303878
VAELS INTERNATIONAL SCHOOL,TAMILNADU,"PON VIDYASHRAM GARDENS VALMIKI STREET INJAMBAKKAM, ECR CHENNAI-600041",TENAMBAKKAM,"(12.8102, 79.7341)",12.798399,79.802404
THE LITTLE KINGDOM SENIOR SCHOOL,TAMILNADU,VEDAPURI ARANMANAIPUTHUR THENI-625 531,MANALI,"(13.1667, 80.2667)",13.126793,80.18644
THE UNIQUE ACADEMY,TAMILNADU,"14/190, PERUNDURAI R.S. ROAD INGUR ERODE-638 052",PERUNDURAI,"(11.2777, 77.5837)",11.355301,77.639053
COMORIN INTERNATIONAL SCHOOL,TAMILNADU,ARALVAIMOZHI ARALVAIMOZHI KANYAKUMARI-629 301,KUMARI,"(25.6564, 87.7112)",25.680551,87.706772
MONTFORT SCHOOL,TAMILNADU,YERCAUD SALEM-636 601,SALEM,"(11.65, 78.15)",11.723722,78.150326
SDR SCHOOL,TAMILNADU,"2/50-A, PONNAGARAM KORAMPALLAM POST TUTICORIN THOOTHUKUDI-628 101",TUTICORIN,"(8.7642, 78.1348)",8.668239,78.162652
LOTUS AN. VENKATACHALAM CHETTIAR SCHOOL,TAMILNADU,THIRUPPATTUR ROAD DEVAKOTTAI SIVAGANGA-630 302,DEVAKOTTAI,"(9.9976, 78.6862)",9.898366,78.591368
CRESCENT CASTLE PUBLIC SCHOOL,TAMILNADU,159/B-1 COONOOR ROAD OOTACAMUND THE NILGIRIS-643001,OOTACAMUND,"(11.41, 76.7)",11.421076,76.685534
SBJ VIDYA BHAVAN,TAMILNADU,PEACE GARDEN KULASEKHARAM KANYAKUMARI-629 161,KUMARI,"(25.6564, 87.7112)",25.696505,87.763742
DISHA A LIFE SCHOOL,TAMILNADU,KULLAKKAPALAYAM PIRIVU P.K.D. COLLEGE ROAD POLLACHI COIMBATORE-642 002,COIMBATORE,"(11.0168, 76.9558)",10.981266,76.865582
STANES SCHOOL,TAMILNADU,AVINASHI ROAD COIMBATORE-641 018,COIMBATORE,"(11.0168, 76.9558)",11.088938,77.043626
DR. DASARATHAN INTERNATIONAL SCHOOL,TAMILNADU,JANGAMANAICKENPALAYAM THOPPAMPATTI PIRIVU COIMBATORE-641 017,COIMBATORE,"(11.0168, 76.9558)",10.933008,76.908041
NATIONAL ACADEMY SCHOOL,TAMILNADU,PATTINAMKATHAN RAMANATHAPURAM-623 503,HAPUR,"(28.7309, 77.7757)",28.702729,77.85673
SACRED HEART INTERNATIONAL SCHOOL,TAMILNADU,PAMMAM MARTHANDAM KANYAKUMARI-629 165,KUMARI,"(25.6564, 87.7112)",25.745672,87.807256
CORPUS CHRISTI SCHOOL,TAMILNADU,PERUVILLAI PERUVILLAI P.O. KANYAKUMARI-629 003,KUMARI,"(25.6564, 87.7112)",25.653466,87.706424
AMAZON INTERNATIONAL SCHOOL,TAMILNADU,MEYYUR MOONGILTHURAIPATTU ROAD TIRVANNAMALAI TIRUVANNAMALAI-606 753,TIRUVANNAMALAI,"(12.13, 79.07)",12.064301,79.145828
PRIMROSE SCHOOLS,TAMILNADU,"1/367, EAST COAST ROAD INJAMBAKKAM CHENNAI CHENNAI-60 0115",TONSE EAST,"(13.3963, 74.7217)",13.443873,74.698442
KAUMARAM SUSHILA INTERNATIONAL RESIDENTIAL SCHOOL,TAMILNADU,CHINNAVEDAMPATTI COIMBATORE COIMBATORE-641049,COIMBATORE,"(11.0168, 76.9558)",10.972833,76.936388
CARMEL INTERNATIONAL SCHOOL,TAMILNADU,ONNALAVADI (P.O.) KARAPALLI TO JONNABONDA ROAD HOSURX KRISHNAGIRI-635109,KRISHNAGIRI,"(12.5317, 78.2174)",12.527737,78.177111
R J MANTRA ENGLISH SCHOOL,TAMILNADU,VILLIPATHIRI TO CHINNAVALLIKULAM ROAD POST BOX NO. 89 VIRUDHUNAGAR-626001,VIRUDUNAGAR,"(9.568, 77.9624)",9.627654,77.980293
SAMSKAARA ACADEMY,TAMILNADU,TRICHY ROAD ONDIPUDUR COIMBATORE-641016,COIMBATORE,"(11.0168, 76.9558)",11.103203,76.988864
DR.C.L. METHA SISHYA OMR SCHOOL,TAMILNADU,"2/305, RAJIV GANDHI SALAI THORAIPAKKAM CHENNAI KANCHIPURAM-600 097",KANHAIPUR,"(25.4542, 85.8396)",25.549647,85.900295
NPS INTERNATIONAL CHENNAI,TAMILNADU,439 CHERAN NAGAR (ADJACENT TO GLOBAL HOSPITALS) SHOLLINGANALLUR-MEDAVAKKAM LINK ROAD CHENNAI CHENNAI-600 100,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.383686,84.942583
AVS CENTRAL SCHOOL,TAMILNADU,"S.F.NO.309/3, 5, AVS GARDENS, EETIVEERAMPALAYAM VILLAGE,PERUMANALLUR, TIRUPPUR-641666",ARUMANALLUR,"(8.3167, 77.4167)",8.322437,77.440706
ST.MICHAEL'S ACADEMY,TAMILNADU,"NO.2, 3RD CANAL CROSS ROAD 4TH MAIN ROAD CHENNAI CHENNAI-600020",CHENNAI,"(13.0825, 80.275)",13.094161,80.307038
NIRMALA MATHA CONVENT SCHOOL,TAMILNADU,KUNIAMUTHUR COIMBATORE-641008,COIMBATORE,"(11.0168, 76.9558)",11.040922,76.875052
SHIKSHA GREENWOODS SCHOOL,TAMILNADU,NH 46 PALLIKONDA VELLORE-635809,VELLORE,"(12.9165, 79.1325)",12.980235,79.220946
CHRIST INTERNATIONAL SCHOOL,TAMILNADU,"1626 CHRIST BHAVAN RAHMAN NAGAR , FIRST STREET. THANJAVUR-613004",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.376915,84.857884
SEVENTH DAY ADVENTIST INTERNATIONAL ACADEMY,TAMILNADU,"H.CHETTIPALLI ROAD, JEEVA NAGAR, KUNDUMARANAPALLI VILLAGE KELAMANGALAM POST, DENKANIKOTTAI TALUK HOSUR KRISHNAGIRI-635113",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.315407,84.96925
AACHI INTERNATIONAL SCHOOL,TAMILNADU,"SRI AACHI NAGAR, THENI MAIN ROAD THOTTAPPANAYAKKANUR MADURAI-625532",SRI MADHOPUR,"(27.4667, 75.6)",27.513316,75.552554
M.G.V GLOBAL ACADEMY,TAMILNADU,S.F. 207/6 VENGAMEDU ANGERIPALAYAM ROAD TIRUPPUR-641 603,TIRUPPUR,"(11.1085, 77.3411)",11.119745,77.32731
CARMEL PUBLIC SCHOOL,TAMILNADU,MANIKAGRAMANI NAGAR VEPPAMPATTU CHENNAI TIRUVALLUR-602024,TIRUVALLUR,"(13.1231, 79.912)",13.113655,79.982568
ISHETHRA INTERNATIONAL RESIDENTIAL SCHOOL,TAMILNADU,"ISHETHRA NAGAR, UTHIRASAPATTI PUNGAMPADI VILLAGE KARUR-639 201",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.350312,84.970159
SRI VISHWAS VIDHYALAYA,TAMILNADU,VISHWAS NAGAR VIRUDHUNAGAR-626129,NAGAR,"(27.4247, 77.0995)",27.467489,77.193273
THE BRIDGEWOODS PUBLIC SCHOOL,TAMILNADU,"48/3 A CIVIL AERODROME ROAD S.I.H.S COLONY ,SINGANALLUR COIMBATORE-641014",COIMBATORE,"(11.0168, 76.9558)",10.966505,76.951211
SRI KALAIVANI INTERNATIONAL SCHOOL,TAMILNADU,S.NO.150/1 & 150/2 DEVAKOTTAI TALUK SIVAGANGA-630202,DEVAKOTTAI,"(9.9976, 78.6862)",10.039234,78.614391
BHARATHI VIDHYAA KENDHRA SCHOOL,TAMILNADU,AVINASHI TO MANGALAM ROAD AVINASHI TALUK TIRUPPUR-641654,TIRUPPUR,"(11.1085, 77.3411)",11.18846,77.394109
HOLY CROSS SCHOOL,TRIPURA,DURJOYNAGAR P.O. AGARTALA WEST TRIPURA-799 009,AGARTALA,"(23.8333, 91.2833)",23.913023,91.212007
ST. PAUL'S SCHOOL,TRIPURA,P.O. ARUNDHUTINAGAR AGARTALA WEST TRIPURA-799 003,AGARTALA,"(23.8333, 91.2833)",23.783402,91.213174
HOLY CROSS CONVENT SCHOOL,TRIPURA,THE HEAD POST OFFICE DHARMANAGAR POST BOX NO. 08 NORTH TRIPURA-799 250,NORTH GUWAHATI,"(26.19, 91.71)",26.175145,91.657581
ST. PIOUS X SCHOOL,TELANGANA,ROAD NO.11 ALWAL HILLS SECUNDERABAD HYDERABAD-500 010,HYDERABAD,"(17.385, 78.4867)",17.377552,78.495579
IRIS WORLD SCHOOL,TELANGANA,HYDERABAD HIGH WAY ALUGUNOOR KARIMNAGAR-505527,HYDERABAD,"(17.385, 78.4867)",17.318431,78.417855
ST. GEORGE'S COLLEGE,UTTAR PRADESH,"3, GARDEN ROAD AGRA CANTT. AGRA-282 001",GADAG,"(15.4167, 75.6167)",15.425784,75.689479
ST. PETER'S COLLEGE,UTTAR PRADESH,WAZIRPURA ROAD AGRA-282 003,AGRA,"(27.18, 78.02)",27.165729,78.035666
ST. PATRICK'S JUNIOR COLLEGE,UTTAR PRADESH,CONVENT OF JESUS &MARY WAZIRPURA ROAD AGRA-282 003,ZIRAPUR,"(24.0222, 76.3771)",23.980794,76.434852
ST. PAUL'S CHURCH COLLEGE,UTTAR PRADESH,", KANDHARI ROAD AGRA-282 002",AGRA,"(27.18, 78.02)",27.103134,78.107197
ST. CONRAD'S INTER COLLEGE,UTTAR PRADESH,OPP. TRANSPORT NAGAR SIKANDARA P.O. AGRA-282 007,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.22773,84.964711
ST. ANTHONY'S JUNIOR COLLEGE,UTTAR PRADESH,"5, THE MALL ROAD AGRA CANTT. AGRA-282 001",MALLARAM,"(18.754, 78.112)",18.795703,78.118572
CHRIST THE KING SCHOOL,UTTAR PRADESH,GANDHI PURAM TUNDLA FIROZABAD-283 204,TUNDLA,"(27.2, 78.28)",27.164787,78.275696
HOLMAN INSTITUTE,UTTAR PRADESH,"R2/1, M.G. ROAD OPP. TO COLLECTRATE AGRA-282 010",LATEHAR,"(23.7442, 84.4998)",23.70506,84.569757
BOYS' HIGH SCHOOL & COLLEGE,UTTAR PRADESH,"4, P.D. TANDON ROAD P.O. BOX NO. 4 ALLAHABAD-211 001",ALLAHABAD,"(25.4358, 81.8463)",25.39279,81.852048
GIRLS' HIGH SCHOOL & COLLEGE,UTTAR PRADESH,"25, ELGIN ROAD P.O. BOX NO. 3 ALLAHABAD-211 001",ALLAHABAD,"(25.4358, 81.8463)",25.344462,81.805972
ST. JOSEPH'S COLLEGE,UTTAR PRADESH,"2, TASHKENT ROAD ALLAHABAD-211 001",ALLAHABAD,"(25.4358, 81.8463)",25.523964,81.803928
ST. MARY'S CONVENT INTER COLLEGE,UTTAR PRADESH,"32, THORNHILL ROAD ALLAHABAD-211 002",ALLAHABAD,"(25.4358, 81.8463)",25.525894,81.920106
BISHOP JOHNSON SCHOOL & COLLEGE,UTTAR PRADESH,"9 / 23, M.G. MARG CIVIL LINES ALLAHABAD-211 001",ALLAHABAD,"(25.4358, 81.8463)",25.491006,81.828788
CHILDREN COLLEGE,UTTAR PRADESH,AZAMGARHG AZAMGARH-276 001,RAMGARH,"(25.2889, 83.6535)",25.223897,83.630089
JYOTI NIKETAN,UTTAR PRADESH,ATLAS TANK ATLAS TANK AZAMGARH-276 001,RAMGARH,"(25.2889, 83.6535)",25.309634,83.606272
SEVENTH DAY ADVENTIST INTER COLLEGE,UTTAR PRADESH,"6, POLICE LINE ROAD BAHRAICH-271 801",BAHRAIGH,"(27.575, 81.594)",27.643022,81.531784
HOLY CROSS SCHOOL,UTTAR PRADESH,POST BOX NO. 21 BALLIA-277 001,BALLIA,"(25.7604, 84.1471)",25.672885,84.071023
ST. MARIA GORETTI INTER COLLEGE,UTTAR PRADESH,"62, CANTONMENT BAREILLY-243 001",BAREILLY,"(28.364, 79.415)",28.388183,79.458548
HARTMANN COLLEGE,UTTAR PRADESH,IZATNAGAR POST BAREILLY-243 122,BAREILLY,"(28.364, 79.415)",28.310758,79.376012
GIRISH PRASAD MEMORIAL COLLEGE,UTTAR PRADESH,"56, CIVIL LINES BAREILLY-243 002",BAREILLY,"(28.364, 79.415)",28.267522,79.335036
ST. MARY'S SCHOOL,UTTAR PRADESH,", PREM NAGAR BIJNOR-246 701",AGAR,"(23.7118, 76.0157)",23.695364,76.081928
JEEVAN MARG SOPHIA SECONDARY SCHOOL,UTTAR PRADESH,", DEORIA SADAR DEORIA-274 001",DEORIA,"(26.1791, 85.0234)",26.215988,84.970463
HOLY CHILD SCHOOL,UTTAR PRADESH,"111 /B, NEHRU NAGAR GHAZIABAD GHAZIABAD-201 001",GHAZIABAD,"(28.67, 77.42)",28.716749,77.50174
INGRAHAM INSTITUTE ENGLISH SCHOOL,UTTAR PRADESH,HAPUR ROAD HAPUR ROAD GHAZIABAD-201 001,GHAZIABAD,"(28.67, 77.42)",28.670093,77.507958
ST. PAUL'S ACADEMY,UTTAR PRADESH,SECTOR 9 NEW RAJ NAGAR GHAZIABAD-201 002,GHAZIABAD,"(28.67, 77.42)",28.603572,77.485905
ST. TERESA'S ACADEMY,UTTAR PRADESH,MODI NAGAR P.O. HARMUKHPURI GHAZIABAD-201 201,GHAZIABAD,"(28.67, 77.42)",28.650208,77.349346
CAMPUS SCHOOL,UTTAR PRADESH,ANSAL'S AVANTIKA GHAZIABAD GHAZIABAD-201 002,GHAZIABAD,"(28.67, 77.42)",28.708259,77.489287
ST. PAUL'S SCHOOL,UTTAR PRADESH,CHARGAWAN P.O. MOGHALPUR GORAKHPUR-273 013,GORAKHPUR,"(26.7637, 83.4039)",26.838676,83.388548
LITTLE FLOWER SCHOOL,UTTAR PRADESH,GITAVATIKA P.O. ST. ANTHONY NAGAR GORAKHPUR-273 006,GORAKHPUR,"(26.7637, 83.4039)",26.757528,83.408284
S.D.A. SENIOR SECONDARY SCHOOL,UTTAR PRADESH,MEERUT ROAD HAPUR GHAZIABAD-245 101,GHAZIABAD,"(28.67, 77.42)",28.667824,77.33941
CHRIST THE KING COLLEGE,UTTAR PRADESH,RANI LAXMI BAI MARG JHANSI-284 001,JHANSI,"(25.4486, 78.5696)",25.424818,78.53471
ST. MARK'S COLLEGE,UTTAR PRADESH,"71, CARRIAPPA ROAD JHANSI-284 001",JHANSI,"(25.4486, 78.5696)",25.464725,78.579557
ST. FRANCIS' CONVENT INTER COLLEGE,UTTAR PRADESH,P.O. BOX NO. 1 JHANSI-284 001,JHANSI,"(25.4486, 78.5696)",25.46513,78.586541
ST. XAVIER'S HIGH SCHOOL,UTTAR PRADESH,B.H.E.L. KHAILAR JHANSI-284 129,JHANSI,"(25.4486, 78.5696)",25.538646,78.477983
RANI LAXMI BAI PUBLIC SCHOOL,UTTAR PRADESH,"47, CAVALRY ROAD JHANSI CANTT. JHANSI-284 001",JHANSI,"(25.4486, 78.5696)",25.468186,78.612174
SETH ANANDRAM JAIPURIA SCHOOL,UTTAR PRADESH,"70, CANTONMENT KANPUR KANPUR NAGAR-208 004",DELHI CANTONMENT,"(28.6, 77.1333)",28.576743,77.230957
METHODIST HIGH SCHOOL,UTTAR PRADESH,"73, CANTONMENT KANPUR KANPUR NAGAR-208 004",DELHI CANTONMENT,"(28.6, 77.1333)",28.596408,77.060256
ST. MARY'S CONVENT HIGH SCHOOL,UTTAR PRADESH,"53, TAGORE ROAD CANTT. KANPUR KANPUR NAGAR-208 004",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.282549,84.907822
ST. ALOYSIUS' HIGH SCHOOL,UTTAR PRADESH,"36, CANTONMENT CARIAPPA ROAD KANPUR KANPUR NAGAR-208 004",DELHI CANTONMENT,"(28.6, 77.1333)",28.557183,77.062464
DR. VIRENDRA SWARUP PUBLIC SCHOOL,UTTAR PRADESH,"75, CANTONMENT KANPUR KANPUR NAGAR-208 004",DELHI CANTONMENT,"(28.6, 77.1333)",28.549965,77.043558
SHEILING HOUSE SCHOOL,UTTAR PRADESH,"'ZOE VILLE', 10 / 498 ALLENGANJ KANPUR NAGAR-208 001",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.325498,84.894221
U.P. KIRANA SEVA SAMITI VIDYALAYA,UTTAR PRADESH,H - 1 BLOCK KIDWAI NAGAR KANPUR NAGAR-208 011,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.370242,84.865724
MERCY MEMORIAL SCHOOL,UTTAR PRADESH,1272 -1427 -YBLOCK KIDWAI NAGAR KANPUR NAGAR-208 011,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.369443,84.903785
HUDDARD HIGH SCHOOL,UTTAR PRADESH,"15 / 54, CIVIL LINES KANPUR KANPUR NAGAR-208 001",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.350485,84.932655
MODERN PUBLIC SCHOOL,UTTAR PRADESH,CIVIL LINES JHANSI ROAD LALITPUR-284 403,JHANSI,"(25.4486, 78.5696)",25.443429,78.637745
CHRIST CHURCH COLLEGE,UTTAR PRADESH,"OPP. GPO, M. G. ROAD HAZRATGANJ HAZRATGANJ LUCKNOW-226 001",GAIRTGANJ,"(23.4102, 78.2208)",23.478957,78.203107
LA MARTINIERE COLLEGE,UTTAR PRADESH,LUKNOW LUCKNOW-226 001,LUCKNOW,"(26.85, 80.95)",26.830462,80.856477
LA MARTINIERE GIRLS COLLEGE,UTTAR PRADESH,POST BOX 33 LUCKNOW-226 001,LUCKNOW,"(26.85, 80.95)",26.902702,81.004754
LORETO CONVENT INTERMEDIATE COLLEGE,UTTAR PRADESH,M.G. ROAD M.G. ROAD LUCKNOW-226 001,LUCKNOW,"(26.85, 80.95)",26.752406,80.888384
ST. FRANCIS' COLLEGE,UTTAR PRADESH,SHAHNAJAF ROAD HAZRATGANJ LUCKNOW-226 001,LUCKNOW,"(26.85, 80.95)",26.91189,80.983473
ST. AGNES' LORETO DAY SCHOOL,UTTAR PRADESH,"33, STATION ROAD LUCKNOW-226 001",LUCKNOW,"(26.85, 80.95)",26.906223,81.027918
ST. MARY'S CONVENT INTER COLLEGE,UTTAR PRADESH,RDSO MANAK NAGAR LUCKNOW-226 011,LUCKNOW,"(26.85, 80.95)",26.899956,80.877165
ST. PAUL'S COLLEGE,UTTAR PRADESH,"10, SUBHASH MARG P.O. DILKUSHA LUCKNOW-226 002",LUCKNOW,"(26.85, 80.95)",26.863987,80.983278
COLVIN TALUQDARS COLLEGE (I.S.C. WING),UTTAR PRADESH,UNIVERSITY ROAD UNIVERSITY ROAD LUCKNOW-226 007,LUCKNOW,"(26.85, 80.95)",26.863943,81.031031
ST. FIDELIS COLLEGE,UTTAR PRADESH,"VISHNUPURI, CHURCH ROAD, ALIGANJ LUCKNOW-226 022",LUCKNOW,"(26.85, 80.95)",26.8498,81.048272
SEVENTH DAY ADVENTIST SENIOR SECONDARY SCHOOL,UTTAR PRADESH,"17, VIDHAN SABHA MARG LUCKNOW-226 001",LUCKNOW,"(26.85, 80.95)",26.92958,80.999496
SPRING DALE COLLEGE,UTTAR PRADESH,A BLOCK -1224 INDIRA NAGAR LUCKNOW-226 016,LUCKNOW,"(26.85, 80.95)",26.753771,80.912266
ST. DOMINIC SAVIO SCHOOL,UTTAR PRADESH,INDIRA NAGAR INDIRA NAGAR LUCKNOW-226 016,LUCKNOW,"(26.85, 80.95)",26.767616,80.933536
ST. THOMAS  COLLEGE,UTTAR PRADESH,SAROJINI NAGAR LUCKNOW-226 008,LUCKNOW,"(26.85, 80.95)",26.770202,80.91649
CITY MONTESSORI INTER COLLEGE,UTTAR PRADESH,"11, STATION ROAD LUCKNOW-226 001",LUCKNOW,"(26.85, 80.95)",26.756735,80.988177
CITY MONTESSORI HIGH SCHOOL,UTTAR PRADESH,RAJINDER NAGAR AISHBAGH ROAD RAJENDER NAGAR LUCKNOW-226 004,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.350071,84.990392
CITY MONTESSORI INTER COLLEGE,UTTAR PRADESH,. HARDOI MARG CHOWK LUCKNOW-226 003,LUCKNOW,"(26.85, 80.95)",26.892017,80.926315
CITY MONTESSORI INTER COLLEGE,UTTAR PRADESH,"90-A, 92-A, 1078/2, SECTOR-B, FAIZABAD ROAD, MAHANAGAR EXTENSION LUCKNOW-226 006",AHMADNAGAR,"(19.08, 74.73)",19.059173,74.685232
CITY MONTESSORI INTER COLLEGE,UTTAR PRADESH,R.D.S.O. BRANCH MANAK NAGAR LUCKNOW-226 011,LUCKNOW,"(26.85, 80.95)",26.87102,80.952495
THE MODERN SCHOOL,UTTAR PRADESH,SECTOR 'E' ALIGANJ LUCKNOW-226 024,LUCKNOW,"(26.85, 80.95)",26.836886,80.904172
ST. TERESA'S DAY SCHOOL,UTTAR PRADESH,"109 /4, MODEL HOUSE AREA TARAK MUKERJI ROAD LUCKNOW-226 001",MUKERIAN,"(31.95, 75.62)",31.905794,75.648372
EMMA THOMPSON SCHOOL,UTTAR PRADESH,LALBAGH LUCKNOW-226 001,LUCKNOW,"(26.85, 80.95)",26.860603,80.913427
HOERNER COLLEGE,UTTAR PRADESH,MAHANAGAR EXTENSION MAHANAGAR EXTENSION LUCKNOW-226 006,LUCKNOW,"(26.85, 80.95)",26.82101,80.916786
SACRED HEART CONVENT HIGHER SECONDARY SCHOOL,UTTAR PRADESH,"MOTI KUNJ, DHOLIPIAU MATHURA-281 002",MATHURA,"(27.4925, 77.6736)",27.461592,77.646614
SOPHIA GIRLS' SCHOOL,UTTAR PRADESH,BANK STREET MEERUT CANTT. MEERUT-250 001,MEERUT,"(28.98, 77.71)",28.884933,77.660669
ST. MARY'S ACADEMY,UTTAR PRADESH,CARIAPPA STREET MEERUT CANTT. MEERUT-250 001,MEERUT,"(28.98, 77.71)",28.931445,77.78182
ST. THOMAS' ENGLISH MEDIUM SCHOOL,UTTAR PRADESH,JYOTI NIKETAN CHIPPI TANK MEERUT-250 001,MEERUT,"(28.98, 77.71)",28.882454,77.80647
WILSONIA COLLEGE,UTTAR PRADESH,CIVIL LINES POST BOX NO. 211 MORADABAD-244 001,MORADABAD,"(28.8389, 78.7769)",28.758309,78.772202
ST. PAUL'S COLLEGE,UTTAR PRADESH,CIVIL LINES CIVIL LINES MORADABAD-244 001,MORADABAD,"(28.8389, 78.7769)",28.842488,78.846417
ST. MARY'S SCHOOL,UTTAR PRADESH,NAJIBABAD BIJNOR-246 763,BABAI,"(22.7026, 77.9349)",22.69514,77.954759
HOLY ANGELS' SCHOOL,UTTAR PRADESH,"SECTOR 3, RAJINDER NAGAR SAHIBABAD GHAZIABAD-201 005",GHAZIABAD,"(28.67, 77.42)",28.617252,77.324763
ST. JUDE'S COLLEGE,UTTAR PRADESH,PITAMBER NAGAR UNNAO-209 801,UNNAO,"(26.55, 80.49)",26.630429,80.466965
ST. JOHN'S SCHOOL,UTTAR PRADESH,DIESEL LOCOMOTIVE WORKS VARANASI VARANASI-221 004,VARANASI,"(25.3189, 83.0128)",25.248784,83.053007
WILLIAM HENRY SMITH MEMORIAL SCHOOL,UTTAR PRADESH,D - 59 / 108 SIGRA VARANASI-221 001,VARANASI,"(25.3189, 83.0128)",25.319067,83.040966
SAHARANPUR PUBLIC SCHOOL,UTTAR PRADESH,PAPER MILLS ROAD SAHARANPUR-247 001,SAHARANPUR,"(29.964, 77.546)",29.978825,77.627763
ST. MARY'S SCHOOL,UTTAR PRADESH,P.O. NAI BAZAR BHADOHI SANT RAVIDAS NAGAR-221 409,INGRAJ BAZAR,"(25.0044, 88.1458)",25.075451,88.244333
ST. JOHN'S SCHOOL,UTTAR PRADESH,MARHAULI BHOOLANPUR VARANASI-221 104,VARANASI,"(25.3189, 83.0128)",25.316734,82.974922
DR. VIRENDRA SWARUP EDUCATION CENTRE,UTTAR PRADESH,"435 - A, H - 2 BLOCK KIDWAI NAGAR KANPUR NAGAR-208 011",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.347452,84.929009
WENDY HIGH SCHOOL,UTTAR PRADESH,"6, NARAMAU G.T. ROAD KANPUR NAGAR-208 016",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.218036,84.919649
CITY MONTESSORI INTER COLLEGE,UTTAR PRADESH,GOMTI NAGAR VISHALKHAND II LUCKNOW-226 010,LUCKNOW,"(26.85, 80.95)",26.80716,81.016388
CITY MONTESSORI INTER COLLEGE,UTTAR PRADESH,OPPOSITE TALKATORA POLICE STATION SECTOR - I RAJAJIPURAM LUCKNOW-226 017,AJJIPURAM,"(12.15, 77.1)",12.24928,77.168424
SHERWOOD ACADEMY,UTTAR PRADESH,SECTOR 25 INDIRANAGAR INDIRA NAGAR LUCKNOW-226 016,LUCKNOW,"(26.85, 80.95)",26.753996,80.900037
CITY MONTESSORI INTER COLLEGE,UTTAR PRADESH,SECTOR O ALIGANJ LUCKNOW-226 024,LUCKNOW,"(26.85, 80.95)",26.830964,80.937642
SPRINGFIELDS COLLEGE,UTTAR PRADESH,DELHI ROAD MORADABAD-244 001,DELHI,"(28.61, 77.23)",28.678353,77.238546
THE LUCKNOW PUBLIC COLLEGIATE DAY BOARDING PUBLIC SCHOOL,UTTAR PRADESH,"3, JOPLING ROAD LUCKNOW-226 001",LUCKNOW,"(26.85, 80.95)",26.873329,81.039021
ST. FRANCIS SCHOOL,UTTAR PRADESH,", RAMNAGAR VARANASI-221 008",VARANASI,"(25.3189, 83.0128)",25.40387,82.955779
DR. VIRENDRA SWARUP EDUCATION CENTRE,UTTAR PRADESH,AVADHPURI G.T. ROAD KANPUR NAGAR-208 024,NAGAR,"(27.4247, 77.0995)",27.491941,77.189205
RAJ KUMAR ACADEMY,UTTAR PRADESH,KASHMIRI BAGH TIKAIT RAI AWASIYA YOJNA II MEHNDI KUNJ LUCKNOW-226 004,TODA RAI SINGH,"(26.0167, 75.4833)",25.920256,75.54642
ST. JOHN BOSCO COLLEGE,UTTAR PRADESH,VIVEK KHAND III GOMTI NAGAR LUCKNOW-226 010,LUCKNOW,"(26.85, 80.95)",26.859165,81.020966
SETH M.R. JAIPURIA SCHOOL,UTTAR PRADESH,VINEET KHAND GOMTI NAGAR LUCKNOW-226 010,LUCKNOW,"(26.85, 80.95)",26.840009,80.969511
CAREER CONVENT COLLEGE,UTTAR PRADESH,VIKAS NAGAR VIKAS NAGAR LUCKNOW-226 022,LUCKNOW,"(26.85, 80.95)",26.8623,80.880211
TINY TOTS COLLEGE,UTTAR PRADESH,"26, CIVIL LINES MORADABAD-244 001",MORADABAD,"(28.8389, 78.7769)",28.924241,78.749126
UNITED PUBLIC SCHOOL,UTTAR PRADESH,"13 / 393, CIVIL LINES KANPUR KANPUR NAGAR-208 001",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.257459,85.028848
ST. JOSEPH'S CONVENT SCHOOL,UTTAR PRADESH,SHIVPUR VARANASI-221 003,VARANASI,"(25.3189, 83.0128)",25.312484,83.05593
C.P. VIDYA NIKETAN,UTTAR PRADESH,KAMPIL ROAD KAIMGANJ FARRUKHABAD-207 502,FARRUKHABAD,"(27.39, 79.581)",27.381437,79.525282
SPRING DALE COLLEGE,UTTAR PRADESH,SECTOR - G L.D.A. COLONY KANPUR ROAD LUCKNOW-226 012,LUCKNOW,"(26.85, 80.95)",26.85449,81.016982
