name,state,city,address,city_location,latitude,longitude
SWAMI VIVEKANAND GOVT MODEL SCHOOL,RAJASTHAN,AJMER,"BLOCK GANGA PUR CITY DIST SWAI MADHOPUR, RAJASTHAN","(26.4499, 74.6399)",26.406917,74.557469
PARAGON SENIOR SECONDARY SCHOOL,PUNJAB,PANCHKULA,"SITE NO. 1, SECTOR-71,","(30.74, 76.8)",30.659774,76.794808
SITA RAJARAM PUBLIC SCHOOL,TAMILNADU,CHENNAI,MUTHU NAGAR,"(13.0825, 80.275)",13.078928,80.240672
JAWAHAR NAVODAYA VIDYALAYA,HIMACHAL PRADESH,PANCHKULA,P.O.KUNIHAR JUBLA DISTT. SOLAN HIMACHAL PRADESH,"(30.74, 76.8)",30.681513,76.843746
FATIMA CONVENT PUBLIC SCHOOL (CBSE),GUJARAT,AJMER,"MERUBAG, GHOGHA ROAD BHAVNAGAR","(26.4499, 74.6399)",26.438539,74.733605
JASWANT MODERN SCHOOL,UTTARAKHAND,DEHRADUN,91 RAJPUR ROAD DEHRADUN UTTARANCHALSH,"(30.345, 78.029)",30.267513,78.025933
INTERNATIONAL SCHOOL,BIHAR,PATNA,61 SOOTH NEW PATLIPUTRA COLONY PATNA BIHAR,"(25.6, 85.1)",25.690971,85.196558
ROSE VALLEY PUBLIC SCHOOL,DELHI,DELHI,RZ 20 NATHAN VIHAR NANGLOI NAJAFGARH ROAD NEW DELHI,"(28.61, 77.23)",28.552434,77.219114
ST. JOSEPHS SENI SECONDARY SCHOOL,BIHAR,PATNA,"PANAPUR, KARIYAT(BANGRA) BADKA GANW ROAD, MUZAFFARPUR","(25.6, 85.1)",25.572287,85.013139
MODERN PUBLIC SCHOOL,UTTAR PRADESH,DEHRADUN,SIMBHAOLI,"(30.345, 78.029)",30.376747,78.098488
PRAVARA CENTRAL PUBLIC SCHOOL PRAVARANAGAR,MAHARASHTRA,CHENNAI,"PRAVARANAGAR, RAHATA,","(13.0825, 80.275)",13.01887,80.299225
AES CENTRAL SCHOOL,KERALA,TRIVANDRUM,ALLOOR PO KANMANAM THEKKUMURI MALAPPURAM KERALA,"(8.5241, 76.9366)",8.5167,76.954703
VEDIC VIDYASHRAM SCHOOL,TAMILNADU,CHENNAI,"NO. 452/1A, MADURAI ROAD, CHATRAMPUTHUKULAM VILLAGE, THANCHANALLUR, TIRUNELVELI DISTRICT.","(13.0825, 80.275)",13.111221,80.336932
SANSKAR INTERNATIONAL ACADEMY,RAJASTHAN,AJMER,SRI GANGA NAGAR ROAD HANUMAN GARH JN RAJASTHAN,"(26.4499, 74.6399)",26.442266,74.607465
DELHI PUBLIC SCHOOL,UTTAR PRADESH,DEHRADUN,SITE NO 3 MEERUT ROAD GHAZIABAD UTTAR PRADESH,"(30.345, 78.029)",30.265167,78.111346
ST ALOYSIUS SCHOOL,MADHYA PRADESH,AJMER,RIMJHAI KATHANGI ROAD JABALPUR MP,"(26.4499, 74.6399)",26.530566,74.687374
DELHI PUBLIC SCHOOL,JHARKHAND,PATNA,SECT IV BOKO STEEL CITY DISTT BOKARO JHARKHAND,"(25.6, 85.1)",25.593674,85.155025
ISHANI GOVT  SARVODAYA GIRLS SR SEC,DELHI,DELHI,SCHOOL MALVIYA NAGAR EXTN G BLOCK SAKET NEW DELHI,"(28.61, 77.23)",28.631705,77.232154
UDAY PUBLIC SCHOOL,UTTAR PRADESH,ALLAHABAD,"PEEPAL CHAUKI,NH-2 TUNDLA,  FIROZABAD.","(25.4358, 81.8463)",25.38402,81.925901
JAWAHAR NAVODAYA VIDYALAYA,HARYANA,PANCHKULA,NIWARSI DISTT KURUKSHETRA HARYANA,"(30.74, 76.8)",30.66068,76.831226
JAWAHAR NAVODAYA VIDYALAYA-II,WEST BENGAL,BHUBANESWAR,"PO & PS JIVANTALA,SARENGAVAD(JS BADI),  DISTT- SOUTH 24 PARGANAS, WEST BENGAL","(20.27, 85.84)",20.220853,85.864984
KISSAN INTERNATIONAL SCHOOL,MAHARASHTRA,CHENNAI,"CHEDEMALA , ALKUTI ROAD , BEHIND KISSAN CHILLING PLANT.","(13.0825, 80.275)",13.133475,80.30139
STELLAR INTERNATIONAL SCHOOL,PUNJAB,PANCHKULA,"VILLAGE BASMA, BANUR-TEPLA ROAD, DISTT MOHALI, PUNJAB","(30.74, 76.8)",30.644323,76.852639
FATHIMA PUBLIC SCHOOL,KERALA,TRIVANDRUM,PUNALOOR (P.O),"(8.5241, 76.9366)",8.565267,76.864253
KARAMDEVI MEMORIAL ACADEMY,UTTAR PRADESH,ALLAHABAD,S-1 BARR 8 KANPUR UTTAR PRADESH,"(25.4358, 81.8463)",25.523256,81.928375
"K.L.E SCHOOL,",KARNATAKA,CHENNAI,"KIADB LAND, RAYAPUR, DHARWAD,","(13.0825, 80.275)",13.125548,80.205861
G RIO SCHOOL,NAGALAND,GUWAHATI,"POB 702, HIGH SCHOOL AREA, KOHIMA","(26.1722, 91.7458)",26.080597,91.680336
GURU GOVIND SINGH PUBLIC SCHOOL,UTTAR PRADESH,DEHRADUN,"VILL.:- ROHAT, DISTT.:- MEERUT, UTTAR PRADESH","(30.345, 78.029)",30.378128,77.967475
GOVT SEC SCHOOL,SIKKIM,GUWAHATI,"AHOPULKISHAN, PO RANIPOOL, EAST SIKKIM","(26.1722, 91.7458)",26.21032,91.758992
KENDRIYA VIDYALAYA NO.1,ANDHRA PRADESH,CHENNAI,SRI VIJAY NAGAR  104 AREA INDUSTRIAL ESTATE VISAKHAPATNAM ANDHRA PRADESH,"(13.0825, 80.275)",13.181961,80.356161
SANTHINIKETHAN ENGLISH SCHOOL,KERALA,TRIVANDRUM,"PERAVOOR P.O., KANNUR DISTRICT, KERALA","(8.5241, 76.9366)",8.599382,76.938919
KIDS COLLEGE,MADHYA PRADESH,AJMER,"218/2, GRAM DHARNAWAD, DHAR ROAD, INDORE","(26.4499, 74.6399)",26.363701,74.565844
MAR BASELIOUS VIDYA BHAWAN,CHATTISGARH,BHUBANESWAR,"VAISHALI NAGAR PO SHANTI NAGAR BHILAI, DURG, CHHATTISGARH","(20.27, 85.84)",20.200372,85.938495
RAMJAS SR SEC SCHOOL NO-3,DELHI,DELHI,KUCHA NATWAN CHANDNI CHOWK DELHI,"(28.61, 77.23)",28.543193,77.236064
LITTLE ANGLE PUBLIC SCHOOL,UTTARAKHAND,DEHRADUN,VILL BANOLI PO BERINAG,"(30.345, 78.029)",30.271939,77.951579
GOVT BOYS SR SEC SCHOOL,DELHI,DELHI,GHITNI NEW DELHI,"(28.61, 77.23)",28.511388,77.253451
GYAN EDUCATIONAL INSTITUTION,ASSAM,GUWAHATI,"LOKHRA ROAD JYOTI KUCHI GUWAHATI, DISTT KAMRUP ASSAM","(26.1722, 91.7458)",26.205981,91.794321
SACRED HEART SCHOOL SIDHAULI,UTTAR PRADESH,ALLAHABAD,"AHMEDPUR JET RLYWAY CROSSING, LUCKNOW ROAD","(25.4358, 81.8463)",25.399809,81.748251
S G T B KHALSA GIRLS SR SEC SCHOOL,DELHI,DELHI,SIS GANJ CHANDNI CHOWK DELHI,"(28.61, 77.23)",28.603607,77.204163
KENDRIYA VIDYALAYA,DELHI,DELHI,"S.P.G. SEC-8, DWARKA, DELHI","(28.61, 77.23)",28.625557,77.321047
SHARDA VIDYA MANDIRA,KARNATAKA,CHENNAI,"AYYAPPA SWAMI TEMPLE ROAD, KADUGUDI, BANGALORE, KARNATAKA","(13.0825, 80.275)",13.112254,80.362359
ST PAUL'S SCHOOL,UTTAR PRADESH,DEHRADUN,NIDHAULI ROAD ETAH UTTAR PRADESH,"(30.345, 78.029)",30.322637,78.126137
RADCLIFFE SCHOOL,RAJASTHAN,AJMER,"SEZ ROAD, MAHAPURA AJMER ROAD, JAIPUR","(26.4499, 74.6399)",26.452657,74.540849
SR PRIME SCHOOL,TELANGANA,CHENNAI,"HNO: 60-1-206/1, BATTUPALLY ROAD, SHYAMPET JAGIR, HANAMKONDA","(13.0825, 80.275)",13.125424,80.223742
GOVT MODEL SENI SECONDARY SCHOOL,ANDAMAN & NICOBAR,CHENNAI,KAMTA NANCOWRIE A & N ISLANDS,"(13.0825, 80.275)",13.044543,80.188635
WELLWISHER PUBLIC SEN. SEC. SCHOOL,HARYANA,PANCHKULA,VILL. BODHANI,"(30.74, 76.8)",30.668699,76.734755
MODERN PUBLIC JUNIOR HIGH SCHOOL,UTTAR PRADESH,DEHRADUN,"SHAHBERI, CROSSINGS REPUBLIK, NH24, SHAHBERI, GAUTAM BUDH NAGAR","(30.345, 78.029)",30.270858,77.977767
GOVT SARVODAYA GIRLS SR SEC SCHOOL,DELHI,DELHI,VIKAS PURI NEW DELHI,"(28.61, 77.23)",28.622605,77.310669
CHILDREN'S ACADEMY,UTTAR PRADESH,ALLAHABAD,KAMACHHA VARANASI UTTAR PRADESH,"(25.4358, 81.8463)",25.338586,81.893782
"INDIAN PUBLIC SCHOOL(KIDZEE), KATHUA",JAMMU & KASHMIR,PANCHKULA,"NATIONAL HIGHWAY, BARWAL-LOGATE","(30.74, 76.8)",30.64755,76.847507
MODERN PUBLIC SCHOOL,UTTAR PRADESH,DEHRADUN,"YAMUNA VIHAR, KHATAULI","(30.345, 78.029)",30.262789,78.019641
GOVT. SEC SCHOOL,SIKKIM,GUWAHATI,LACHEN NORTH SIKKIM,"(26.1722, 91.7458)",26.149474,91.705806
VISHWA BHARTI PUBLIC SCHOOL,UTTAR PRADESH,DEHRADUN,HS-4 SECTOR BETA 1 GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH,"(30.345, 78.029)",30.392098,78.111964
ODISHA ADARSHA VIDYALAYA,ODISHA,BHUBANESWAR,"AT/P.O. CHHELIGADA, VIA R. UDAYAGIRI, BLOCK-R. UDAIGIRI, DISTT. GAJAPATI-761016","(20.27, 85.84)",20.255071,85.893192
K R MANGALAM WORLD SCHOOL,HARYANA,PANCHKULA,"E-BLOCK, SOUTH CITY I GURGAON.","(30.74, 76.8)",30.696217,76.788275
MIRI PIRI KHALSA ACADEMY,UTTARAKHAND,DEHRADUN,"RATANPURA (NAWAB GANJ), GADARPUR, DISTT UDHAM SINGH NAGAR, UTTARAKHAND","(30.345, 78.029)",30.374687,78.058685
OM SHANTI ENGLISH MEDIUM SCHOOL,GUJARAT,AJMER,SARDAR BAUG SHANALA ROAD MORBI RAJKOT GUJARAT,"(26.4499, 74.6399)",26.512332,74.637602
GOVT SARVODAYA GIRLS SR.SEC.SCHOOL,DELHI,DELHI,BL-BLOCK SHALIMAR BAGH DELHI,"(28.61, 77.23)",28.522901,77.324352
THE REALITY PUBLIC SCHOOL,ASSAM,GUWAHATI,"VILL- CHANDAMARI, PO- CHANDRAPARA, PS & DIST- KOKRAJHAR, BTAD, ASSAM","(26.1722, 91.7458)",26.242475,91.681099
GOVT CO-ED SEC SCHOOL,DELHI,DELHI,RAJAPUR KHURD NEW DELHI,"(28.61, 77.23)",28.702144,77.252208
MAHARAJA PUBLIC SCHOOL,UTTAR PRADESH,ALLAHABAD,"RAJ SADAN, AYODHYA FAIZABAD (AMBEDKAR NAGAR), SADAR, UTTAR PRADESH.","(25.4358, 81.8463)",25.493515,81.858705
GURUKULA INTERNATIONAL SCHOOL,KARNATAKA,CHENNAI,"NEAR GAVIMUTT, B.H. ROA, ARSIKERE, HASSAN","(13.0825, 80.275)",13.019383,80.304868
ST. THOMAS SCHOOL,RAJASTHAN,AJMER,"SECTOR-2, MAHATMA GANDHI NAGAR, DCM, AJMER ROAD, JAIPUR","(26.4499, 74.6399)",26.366079,74.557414
RASI INTERNATIONAL SCHOOL,TAMILNADU,CHENNAI,"14,SENTHAMANGALAM HIGHWAY,KONERIPATTY,C.S PURAM (P.O)RASIPURAM,NAMAKKAL","(13.0825, 80.275)",13.177933,80.29817
SHRIRAM SCHOOL,UTTAR PRADESH,DEHRADUN,"MAWANA, SHRIRAM SCHOOL SOCIETY, MAWANA SUGAR WORKS COMPOUND, DISTT MEERUT, UTTAR PRADESH","(30.345, 78.029)",30.364403,78.057759
GYANDEEP BAL VIDYA MANDIR,UTTARAKHAND,DEHRADUN,GYANDEEP BAL VIDYA MANDIR KUMOUR,"(30.345, 78.029)",30.26952,78.094235
ST.ANTONY'S PUBLIC SCHOOL,KERALA,TRIVANDRUM,"VALIYATHURA , VALLAKKADAVU.P.O, THIRUVANANTHAPURAM, KERALA STATE , PIN-695008","(8.5241, 76.9366)",8.575964,77.028174
EUREKA PUBLIC SCHOOL,HARYANA,PANCHKULA,"NEAR KADIAWALA HANUMAN MANDIR BEHROR ROAD, NARNAUL MAHINDERGARH HARYANA","(30.74, 76.8)",30.784593,76.798495
PATNA DOON PUBLIC SCHOOL,BIHAR,PATNA,"RPS ME, BAILEY ROAD DANAPUR, PATNA","(25.6, 85.1)",25.628636,85.125183
R.S.P. PUBLIC JUNIOR HIGH SCHOOL,UTTAR PRADESH,DEHRADUN,VILLAGE: VISHUNPUR JUNARDAR POST: DHUWARJUN,"(30.345, 78.029)",30.342423,78.063617
BAL BHARATI PUBLIC SCHOOL,DELHI,DELHI,"SECTOR-12, PHASE-I, DWARKA, NEW DELHI-75","(28.61, 77.23)",28.647518,77.308695
JOY SENIOR SECONDARY SCHOOL,MADHYA PRADESH,AJMER,PLOT A SCHEME NO 5/14 VIJAY NAGAR  CHERITAL WARD JABALPUR MADHYA PRADESH,"(26.4499, 74.6399)",26.403184,74.571923
KENDRIYA VIDYALAYA NO 2,PUNJAB,PANCHKULA,FEROZEPUR CANTT PUNJAB,"(30.74, 76.8)",30.704188,76.719289
RPES JNANA SARASWATHI PUBLIC SCHOOL,KARNATAKA,CHENNAI,"CA-2, 69TH CROSS, 5TH BLOCK, RAJAJINAGAR, BANGALORE - 560010","(13.0825, 80.275)",13.037122,80.37275
BHAVAN'S VIVEKANANDA VIDYA MANDIR,KERALA,TRIVANDRUM,MANVILA SREE KARIYAM THIRUVANTHAPURAM KERALA,"(8.5241, 76.9366)",8.57783,76.844772
ADITHYA INTERNATIONAL SCHOOL,TAMILNADU,CHENNAI,"S.F NO 222, LAKSHMI NAGAR IDIGARAI POST IDIGARAI","(13.0825, 80.275)",13.034789,80.333725
MUKESH R PATEL SCHOOL,MAHARASHTRA,CHENNAI,"SHIRPUR CHOPDA ROAD, OPP PRIYADARSHINI SPINNING MILL, TANDE SHIRPUR DIST DHULE 425405","(13.0825, 80.275)",13.111525,80.369687
RAJKIYA ASHRAM PADDHATI VIDYALAYA (BALIKA),UTTAR PRADESH,DEHRADUN,"VPO-PUNWARKA, DISTT. SAHARANPUR . UP-247120","(30.345, 78.029)",30.440181,77.986277
SHRI GURU RAM RAI PUBLIC SCHOOL,PUNJAB,PANCHKULA,KATLI ROPAR PO ROPAR PUNJAB,"(30.74, 76.8)",30.809763,76.764154
R S V HIGHER SEC SCHOOL,RAJASTHAN,AJMER,SECTOR NO 5 JNV NAGAR BIKANER RAJASTHAN,"(26.4499, 74.6399)",26.46391,74.543532
KENDRIYA VIDYALAYA,DAMAN & DIU,CHENNAI,DIU GOVT HIGH SCHOOL CAMPUS FUDAM-DIU (U.T) DAMAN & DIU,"(13.0825, 80.275)",13.047024,80.367705
GOVT GIRLS HIGHER SEC SCHOOL,CHATTISGARH,BHUBANESWAR,BERLA BEMETARA CHHATTISGARH,"(20.27, 85.84)",20.308005,85.796905
MOUNT CARMEL CONVENT SCHOOL,MADHYA PRADESH,AJMER,"BAIRAGARH CHICHLI , KOLAR ROAD , BHOPAL","(26.4499, 74.6399)",26.514722,74.547478
SACHDEVA INTERNATIONAL SCHOOL,CHATTISGARH,BHUBANESWAR,"DHUSERA, RAIPUR(C.G.)","(20.27, 85.84)",20.324855,85.826835
SHRI SANATAN DHARAM SARASWATI BAL MANDIR,DELHI,DELHI,ROAD NO 70 WEST PUNJABI BAGH NEW DELHI,"(28.61, 77.23)",28.603686,77.216188
S.S.C. MEMORIAL PUBLIC SCHOOL,UTTAR PRADESH,ALLAHABAD,"NAGLA JASOLA, KAGAROL, AGRA","(25.4358, 81.8463)",25.401562,81.7771
GOVERNMENT SECONDARY SCHOOL,ARUNACHAL PRADESH,GUWAHATI,"BANA, P.O. SEPPA, EAST KAMENG DISTT., CIRCLE: RICHUKHRANG, ARUNACHAL PRADESH","(26.1722, 91.7458)",26.212792,91.727638
MINE HAHA HELPING FREE EDUCATIONAL CENTRE,BIHAR,PATNA,HARIJAN COLONY,"(25.6, 85.1)",25.678199,85.000363
GOVERNMENT BOY''S SENI SECONDARY SCHOOL,DELHI,DELHI,"VILL. NITHARI, DELHI-110086","(28.61, 77.23)",28.51234,77.208973
M E T PUBLIC SCHOOL,KERALA,TRIVANDRUM,"P.O. NANDAPURAM KALLACHI POST, KOZHIKODE, KERALA","(8.5241, 76.9366)",8.492407,76.917084
DAV PUBLIC SCHOOL,MAHARASHTRA,CHENNAI,PLOT NO 34 SECTOR 48 NERUL NAVI MUMBAI MAHARASHTRA,"(13.0825, 80.275)",13.18185,80.254854
ESAKI VIDYAASHRAM,TAMILNADU,CHENNAI,TENKASI TIRUNELVELI MAIN ROAD VAIKA PAALAM TENKASI.,"(13.0825, 80.275)",13.042646,80.371926
JAWAHAR NAVODAYA VIDYALAYA,PUNJAB,PANCHKULA,VILL & PO SANDHUAN DISTT ROPAR PUNJAB,"(30.74, 76.8)",30.810757,76.770712
S D S M SCHOOL FOR EXCELLENCE,JHARKHAND,PATNA,DISPENDARY ROAD SIDHGORA PO AGRICO JAMSHEDPUR,"(25.6, 85.1)",25.607705,85.16962
GURUKUL PURV MADHYAMIK VIDYALAYA,MADHYA PRADESH,AJMER,KHERA ROAD CHORHUT DISTT REWA MADHYA PRADESH,"(26.4499, 74.6399)",26.459689,74.559731
DAV PUBLIC SCHOOL,RAJASTHAN,AJMER,SECTOR C TALWANDI KOTA RAJASTHAN,"(26.4499, 74.6399)",26.526054,74.546005
LITTLE FLOWER HIGHER SECONDARY SCHOOL,CHATTISGARH,BHUBANESWAR,"SECTOR-2, DEENDAYAL UPADHAYAY NAGAR, RAIPUR","(20.27, 85.84)",20.236741,85.887659
"ST. FRANCIS HIGHER SECONDARY SCHOOL, BHOPAL",MADHYA PRADESH,AJMER,"JINSI, JEHANGIRABAD, BHOPAL, 462008","(26.4499, 74.6399)",26.390984,74.691981
SACHDEVA GLOBAL SCHOOL,DELHI,DELHI,"SECTOR-18-A, DWARKA, PHASE-II, NEW DELHI-110075","(28.61, 77.23)",28.541579,77.143259
DAYANAND VIDYA MANDIR,UTTAR PRADESH,DEHRADUN,"PUSTA ROAD, MADHUVAN VIHAR, KULESRA, GREATER NOIDA, UP","(30.345, 78.029)",30.259128,77.967725
ORCHIDS THE INTERNATIONAL SCHOOL,KARNATAKA,CHENNAI,"NO.76/6, OPP.R.V.ENGINEERING COLLEGE, MYSORE ROAD, KENGERI, BANGALORE-560 059","(13.0825, 80.275)",13.134387,80.288123
YASHODHAM PUBLIC SCHOOL,MAHARASHTRA,CHENNAI,"YASHODHAM, BULDHANA ROAD, DISTT BULDHANA, MALKAPUR, MAHARASHTRA-443101","(13.0825, 80.275)",13.159523,80.322898
ST PAUL'S PUBLIC SCHOOL,KERALA,TRIVANDRUM,KURIACHIRA THRISSUR DISTT KERALA,"(8.5241, 76.9366)",8.549368,76.877861
KENDRIYA VIDYALAYA,PUNJAB,PANCHKULA,"BSF CAMPUS, BHILHIWIND, DISTT. TARN TARAN, PUNJAB","(30.74, 76.8)",30.798314,76.725426
JAWAHAR NAVODAYA VIDYALAYA,KARNATAKA,CHENNAI,HOTHPET P.O SHAHAPUR TQ GULBARGA DIST. KARNATAKA,"(13.0825, 80.275)",13.087581,80.271147
ER.H.S.BHULLAR SENIOR SECONDARY SCHOOL,PUNJAB,PANCHKULA,"VPO.DHAULA,TEH.TAPA,DISTT.BARNALA-148107 PUNJAB","(30.74, 76.8)",30.8093,76.864561
HOLY HEART PUBLIC SENIOR SECONDARY SCHOOL,PUNJAB,PANCHKULA,"VPO CHAJJLI, TEHSIL SUNAM","(30.74, 76.8)",30.765793,76.857446
SHANTI NIKETAN MONTESSORI HIGHER SECONDARY SCHOOL,MADHYA PRADESH,AJMER,HOSHANGABAD MADHYA PRADESH,"(26.4499, 74.6399)",26.400158,74.703627
MOUNT LITERA ZEE SCHOOL,JHARKHAND,PATNA,"VILL:RIKHIA, BLOCK: MOHANPUR","(25.6, 85.1)",25.635679,85.108476
SENIOR SECONDARY DELHI PUBLIC SCHOOL,BIHAR,PATNA,"VILLAGE- SARMASTPUR, N.H.-28, SAKRA, DHOLI, DIST.- MUZAFFARPUR","(25.6, 85.1)",25.696307,85.11386
RADHEY MAHENDRA VIDYA NIKETAN,UTTAR PRADESH,ALLAHABAD,"VILLAGE & POST MANT RAJA, RAYA-MANT ROAD MANT","(25.4358, 81.8463)",25.481964,81.905631
RSP ACADEMY HARPUR (NEAR DHURIYAPAR SUGAR MILL) GORAKHPUR,UTTAR PRADESH,ALLAHABAD,RSP ACADEMY HARPUR (NEAR DHURIYAPAR SUGAR MILL) GORAKHPUR,"(25.4358, 81.8463)",25.398659,81.922813
MOUNT ST MARY'S SCHOOL,DELHI,DELHI,75 PARADE ROAD DELHI CANTT NEW DELHI,"(28.61, 77.23)",28.549253,77.322977
GOVT. CO-EDUCATION SEC. SCHOOL,DELHI,DELHI,KHICHRIPUR VILLAGE,"(28.61, 77.23)",28.700829,77.310018
SHRIBABA MASTNATH PUBLIC SCHOOL,HARYANA,PANCHKULA,CIVIL ROAD ROHTAK HARYANA,"(30.74, 76.8)",30.817494,76.822401
GOVT HIGHER SECONDARY SCHOOL,ARUNACHAL PRADESH,GUWAHATI,BORGULI VIA- MEBO DT - EAST SIANG ARUNACHAL PRADESH,"(26.1722, 91.7458)",26.261326,91.805422
KENDRIYA VIDYALAYA,MAHARASHTRA,CHENNAI,AJNI NAGPUR RE CAMPUS  NAGPUR MAHARASHTRA,"(13.0825, 80.275)",13.139468,80.198736
SALSABEEL CENTRAL SCHOOL,KERALA,TRIVANDRUM,"MUNDUR P O PERAMANGALAM THRISSUR DISTT., KERALA","(8.5241, 76.9366)",8.59733,76.949703
ST. MARY'S ACADEMY,UTTAR PRADESH,DEHRADUN,MISSION COMPOUND SAHARANPUR UTTAR PRADESH,"(30.345, 78.029)",30.443536,77.972138
JAWAHAR NAVODAYA VIDYALAYA,RAJASTHAN,AJMER,TILWASNI P.O. BHAWI DISTT JODHPUR RAJASTHAN,"(26.4499, 74.6399)",26.365871,74.650972
SACRED HEART SCHOOL,UTTARAKHAND,DEHRADUN,HALDWANI NAINITAL UTTARANCHAL,"(30.345, 78.029)",30.398744,78.118574
SARVODAYA SECONDARY SCHOOL(ENGLISH MEDIUM),GUJARAT,AJMER,P D M CAMPUS GONDAL ROAD,"(26.4499, 74.6399)",26.521018,74.596306
BLS INTERNATIONAL SCHOOL,UTTAR PRADESH,ALLAHABAD,"BLS INTERNATIONAL SCHOOL, OPPOSITE TEHSIL, ALIGARH ROAD","(25.4358, 81.8463)",25.371589,81.925833
GOVT MODEL SR SEC SCHOOL,CHANDIGARH,PANCHKULA,SECT 16 CHANDIGARH,"(30.74, 76.8)",30.713584,76.83694
ARMY PUBLIC SCHOOL,JAMMU & KASHMIR,PANCHKULA,"LEH C/O LADAKH SCOUTS REGT CENTRE C/O 56 APO, LEH, J&K","(30.74, 76.8)",30.769197,76.805332
RAINBOW PUBLIC SCHOOL,RAJASTHAN,AJMER,"NAYA GAON ROAD, PALI","(26.4499, 74.6399)",26.539719,74.681244
ST. ANDREWS HIGH SCHOOL,ANDHRA PRADESH,CHENNAI,OLD BOWANPALLY BALANAGAR RANGA REDDY DISTT. HYDERABAD,"(13.0825, 80.275)",13.002407,80.242989
SRI SIVANANDA BALALAYA KRITHIKA,TAMILNADU,CHENNAI,GARDENS TRICHY TAMIL NADU,"(13.0825, 80.275)",13.060846,80.254753
HERITAGE INTERNATIONAL PUBLIC SCHOOL,UTTAR PRADESH,ALLAHABAD,"SAPAHA ROAD, KASIA,","(25.4358, 81.8463)",25.354974,81.884511
GOVT SARVODAYA KANYA VIDYALAYA,DELHI,DELHI,HASTSAL VILLAGE  NEW DELHI,"(28.61, 77.23)",28.56578,77.171178
"DR K.K.R'S GOWTHAM CONCEPT SCHOOL,IIT FOUNDATION SCHOOL",TELANGANA,CHENNAI,"OPP.MANISHA GARDENS,MOULALI-ECIL X ROADS,","(13.0825, 80.275)",13.065875,80.196854
MOGA DEVI MINDA MEMORIAL SCHOOL,HARYANA,PANCHKULA,"BAGLA ROAD, BAGLA, DISTT HISSAR, HARYANA-125052","(30.74, 76.8)",30.740162,76.701897
CHAPSLEE SCHOOL,HIMACHAL PRADESH,PANCHKULA,ELYSIUM HILL SHIMLA HIMACHAL PRADESH,"(30.74, 76.8)",30.798991,76.704368
SEVEN HILLS,UTTAR PRADESH,ALLAHABAD,"BEHIND GURU NANAK COLD STORAGE,PAKKA BAGH ETAWAH","(25.4358, 81.8463)",25.521648,81.89887
KALYANI CENTRAL MODEL SCHOOL,WEST BENGAL,BHUBANESWAR,KALYANI P-486 NADIA WEST BENGAL,"(20.27, 85.84)",20.295847,85.922143
JAIN HERITAGE SCHOOL,KARNATAKA,CHENNAI,"18/4, ANJANEYA TEMPLE STREET, KEMPAPURA, HEBBAL","(13.0825, 80.275)",13.135732,80.179432
VANASTHALI PUBLIC SCHOOL,UTTAR PRADESH,DEHRADUN,SECTOR 56 NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH,"(30.345, 78.029)",30.334401,78.077459
UNIVERSAL PUBLIC SCHOOL,DELHI,DELHI,G-109 MAHAVIR ENCLAVE PALAM NEW DELHI,"(28.61, 77.23)",28.586589,77.252361
SND PUBLIC SCHOOL PALWAL,HARYANA,PANCHKULA,"SOHNA ROAD PALWAL NEAR 220 KV POWER SUB STATION MEGHPUR VIILAGE, DISTT PALWAL, HARYANA","(30.74, 76.8)",30.777037,76.717869
THE INDIAN ACADEMY SHARJAH,FOREIGN SCHOOLS,DELHI,"PO BOX NO. 3780, NEAR SHARJAH RTA,","(28.61, 77.23)",28.532607,77.147891
AIR FORCE SCHOOL,GUJARAT,AJMER,A F S JAMNAGAR GUJARAT,"(26.4499, 74.6399)",26.541018,74.660331
MAHARISHI PUBLIC SCHOOL,MAHARASHTRA,CHENNAI,"NEW RING ROAD, OPP.HOTEL RAJPUT, NAVSARI, AMRAVATI, MAHARASHTRA","(13.0825, 80.275)",13.004699,80.299668
SWAMI VIVEKANAND GOVT. MODEL SCHOOL,RAJASTHAN,AJMER,"DAG, JHALAWAR, RAJASTHAN-326514","(26.4499, 74.6399)",26.522851,74.600114
KENDRIYA VIDYALAYA,ASSAM,GUWAHATI,MOHANBARI PO- MOHANBARI AIR FIELD DT- DIBRUGARH ASSAM,"(26.1722, 91.7458)",26.237999,91.673931
SURAJ PUBLIC SCHOOL,RAJASTHAN,AJMER,"VILLAGE & P.O. KOTKASIM, TEHSIL- KOTKASIM, ALWAR","(26.4499, 74.6399)",26.384399,74.599525
KENDRIYA VIDYALAYA,KERALA,TRIVANDRUM,AFS AKKULAM TRIVANDRUM KERALA,"(8.5241, 76.9366)",8.621328,76.852893
ROSE MARY CONVENT SCHOOL,PUNJAB,PANCHKULA,BATHINDA MALOUT ROAD BALLUANA BATHINDA PUNJAB,"(30.74, 76.8)",30.64136,76.712357
GV ACADEMY,TAMILNADU,CHENNAI,"968/1&2, OPPOSITE TO HP PETROL BUNK, ERODE-VELLAKOVIL MAIN ROAD, ELUMATHUR VILLAGE, MODAKKURUCHI UNION, ERODE (TALUK & DISTRICT).","(13.0825, 80.275)",13.109915,80.367117
GOVT BOYS SR SEC SCHOOL,DELHI,DELHI,DHAKA DELHI,"(28.61, 77.23)",28.70669,77.249006
